Time (min),Mean Intensity (A.U.),Protein Concentration (nanograms per microliter),Protein Concentration (nM),Number of Protein Molecules,Rate of Change of Number of Protein Molecules (PM per min)
164.0,35.597235918045044,1.298680434150782,14.381843124593377,17258211749.512054,104449134.52211046
166.0,35.96547746658325,1.3121148506664064,14.530618501289108,17436742201.54693,122252828.64917946
168.0,36.60588335990906,1.3354785355741852,14.789352553423978,17747223064.108772,129975067.08469486
170.0,37.037837266922,1.3512373458588995,14.963868724904753,17956642469.885708,123496719.66945457
172.0,37.6247935295105,1.3726510481946907,15.201008285655487,18241209942.78659,117802591.43200684
174.0,38.00976800918579,1.3866959258799336,15.356544029678108,18427852835.613735,99847734.70935154
176.0,38.44858765602112,1.4027052163422056,15.533834068019996,18640600881.623997,98347667.73612785
178.0,38.82118582725525,1.416298573868508,15.684369588798528,18821243506.558247,108016756.72169113
180.0,39.33978033065796,1.4352182601154349,15.893889923758973,19072667908.51076,105144465.1233387
182.0,39.68868064880371,1.4479470578706328,16.03485113920966,19241821367.0516,122031011.77215385
184.0,40.34659767150879,1.4719495946588532,16.30065996299948,19560791955.599377,125097234.2018938
186.0,40.72079586982727,1.485601325365403,16.45184191988265,19742210303.859177,134106449.76550579
188.0,41.45304346084595,1.5123156360382701,16.747681462217837,20097217754.6614,137453786.65326118
190.0,41.85485887527466,1.5269749151480347,16.91002120872685,20292025450.47222,122343682.25279808
192.0,42.462440490722656,1.5491410843963624,17.155493736393826,20586592483.672592,124984071.76176453
194.0,42.886040449142456,1.5645951207483257,17.32663478126607,20791961737.51928,124871400.57839584
196.0,43.49269247055054,1.5867273759704599,17.571731738321805,21086078085.986176,122993181.48782349
198.0,43.90079617500305,1.6016160683761607,17.736612052892138,21283934463.470573,104270345.95799541
200.0,44.352975368499756,1.6181127501038164,17.9192995581818,21503159469.818157,128847806.19934654
202.0,44.963855504989624,1.640399258042164,18.1661047402233,21799325688.26796,130742236.76308155
204.0,45.43166470527649,1.657466163369504,18.355107014058735,22026128416.870483,113484646.77124977
206.0,45.900161027908325,1.67455813672031,18.54438689612746,22253264275.35296,129134613.45631695
208.0,46.497090339660645,1.6963356820198552,18.785555725579787,22542666870.69575,107200865.93143749
210.0,46.78462219238281,1.7068255973656727,18.90172311589892,22682067739.07871,101209036.0958767
