Time (min),Mean Intensity (A.U.),Protein Concentration (nanograms per microliter),Protein Concentration (nM),Number of Protein Molecules,Rate of Change of Number of Protein Molecules (PM per min)
232.0,19.46291708946228,0.7100582099626034,7.350499067935846,8820598881.523024,53970060.33336592
234.0,19.607359647750854,0.7153278529410616,7.405050237485103,8886060284.982132,59307581.39199114
236.0,19.98637294769287,0.7291552511708246,7.548191005909157,9057829207.090988,70137299.03042412
238.0,20.226399898529053,0.7379120632288583,7.638841234253189,9166609481.103828,50019837.69273138
240.0,20.42785406112671,0.7452616389078841,7.714923798218262,9257908557.861914,59965208.97900009
242.0,20.75566005706787,0.7572208605200963,7.838725264183186,9406470317.019829,62166998.54521465
244.0,20.976547479629517,0.7652794124394431,7.92214712670231,9506576552.042772,33334384.675313473
246.0,21.04987335205078,0.7679545323855472,7.949839879767563,9539807855.721083,59030591.731806755
248.0,21.49755859375,0.784287262977085,8.118915765808328,9742698918.97,100463858.01018476
250.0,21.93657946586609,0.8003038946648267,8.28471940646818,9941663287.761822,73039261.40646744
252.0,22.1422119140625,0.8078059051499675,8.362379970496558,10034855964.59587,44522265.55778694
254.0,22.329538345336914,0.814640064174434,8.433126958327474,10119752349.99297,70132949.96320248
256.0,22.761213779449463,0.8303887150381186,8.596156470373895,10315387764.448679,69248252.44411707
258.0,22.94073176383972,0.8369380014614398,8.663954466474525,10396745359.769438,43901591.53574133
260.0,23.14869451522827,0.8445250275126273,8.742495108826365,10490994130.591644,37520159.27974844
262.0,23.271889209747314,0.8490194927495187,8.78902166407369,10546825996.888432,39768059.7636466
264.0,23.49969220161438,0.8573303427565215,8.875055308038522,10650066369.64623,73459716.25928164
266.0,23.92025351524353,0.8726735213850074,9.033887384937966,10840664861.925558,73359120.44354916
268.0,24.14716863632202,0.8809519795393443,9.119585709517022,10943502851.420427,62289717.87681341
270.0,24.470030069351196,0.8927308105413414,9.241519777860677,11089823733.432812,79035841.732615
272.0,24.844748497009277,0.9064015205772464,9.383038515292409,11259646218.350887,75391647.55504322
274.0,25.135445833206177,0.9170069210540652,9.492825269710817,11391390323.652985,41860609.40536356
276.0,25.21421527862549,0.9198806368057735,9.52257387997695,11427088655.972342,39856472.78859091
278.0,25.487223863601685,0.9298407052919915,9.625680179006121,11550816214.807348,79813001.13611698
280.0,25.918654441833496,0.9455804231716032,9.788617217097343,11746340660.51681,51287118.06311321
282.0,25.939890146255493,0.946355157308314,9.796637239216498,11755964687.059801,63852356.638501644
284.0,26.48222303390503,0.9661408820092006,10.00145840589234,12001750087.070816,109222258.09904861
286.0,26.90389895439148,0.9815247244162078,10.160711432879996,12192853719.455996,79600518.13757753
288.0,27.184786796569824,0.9917722488495007,10.266793466350936,12320152159.621126,46528698.26595116
290.0,27.31456685066223,0.996506965257844,10.315807093766505,12378968512.5198,49756921.72212744
292.0,27.623947381973267,1.0077939776440257,10.432649872091364,12519179846.509636,84519070.04958153
