Time (min),Mean Intensity (A.U.),Protein Concentration (nanograms per microliter),Protein Concentration (nM),Number of Protein Molecules,Rate of Change of Number of Protein Molecules (PM per min)
532.0,231.75762748718262,8.45512547591473,86.45322572509951,103743870870.11938,95036323.87159348
534.0,232.37933254241943,8.477806905251198,86.6851421804826,104022170616.57912,70853108.79436493
536.0,232.3907539844513,8.478223589381694,86.68940275441405,104027283305.29684,36263989.96987152
538.0,232.70337891578674,8.489628965981376,86.80602214704884,104167226576.4586,82371680.03409576
540.0,233.12680768966675,8.505076757072809,86.96397502119439,104356770025.43323,64701313.18740463
542.0,233.28153443336487,8.51072159408047,87.02169319100685,104426031829.20822,69770778.04687119
544.0,233.75026273727417,8.527822030716088,87.19654428135061,104635853137.62071,124829862.34599686
546.0,234.39698433876038,8.551416129205265,87.43779273216019,104925351278.59221,139373890.21385956
548.0,234.99567461013794,8.573257918925806,87.6611239153968,105193348698.47615,82330644.05013275
550.0,235.13267135620117,8.578255919165608,87.71222821232729,105254673854.79274,43092185.59605789
552.0,235.3807361125946,8.587305971430121,87.80476453405032,105365717440.86038,35344309.000183105
554.0,235.44849967956543,8.589778163899668,87.83004257566122,105396051090.79347,42407300.89354324
556.0,235.7596776485443,8.601130751521417,87.94612220369547,105535346644.43456,72688335.11767578
558.0,236.09802532196045,8.61347456114803,88.07233702605346,105686804431.26418,82081279.74183655
560.0,236.49313640594482,8.627889248717254,88.2197264695016,105863671763.4019,98254820.38528442
562.0,236.9760069847107,8.645505632593633,88.39985309400444,106079823712.80531,101643784.32523346
564.0,237.40140104293823,8.661025122407281,88.55853908391904,106270246900.70284,129764826.29832077
566.0,238.13555455207825,8.687808965966886,88.83240251499883,106598883017.9986,97764363.00083542
568.0,238.27500009536743,8.692896304745553,88.8844202939218,106661304352.70618,62178854.19890976
570.0,238.6911699771881,8.70807927243573,89.03966536232855,106847598434.79424,85770542.77120972
572.0,239.0414252281189,8.720857501688968,89.1703221031592,107004386523.79102,90476927.22116852
574.0,239.49965023994446,8.737574750709832,89.34125511973245,107209506143.67891,70371136.09320831
576.0,239.67024493217468,8.743798492055353,89.40489255680322,107285871068.16385,29337286.637058258
578.0,239.76180124282837,8.747138706153512,89.4390460751893,107326855290.22714,43384613.674263
580.0,240.0579195022583,8.757941876113163,89.54950793571741,107459409522.8609,40406142.980968475
582.0,240.1228609085083,8.760311108765308,89.57373321845918,107488479862.15102,33701348.80202484
584.0,240.35906672477722,8.768928515822623,89.6618457650575,107594214918.069,55190063.26225662
586.0,240.6160261631012,8.778303069388803,89.75770009600004,107709240115.20004,48110048.63953018
588.0,240.7889666557312,8.78461239167911,89.82221259385594,107786655112.62712,85596233.22423172
590.0,241.3808937072754,8.806207441419904,90.04302087341416,108051625048.09697,104959667.92701721
592.0,241.72686123847961,8.818829243423318,90.17207815361267,108206493784.33519,51599387.98370361
594.0,241.84197354316711,8.82302884190259,90.21501883335982,108258022600.03178,45157592.30537796
596.0,242.13037872314453,8.833550618514872,90.32260346129726,108387124153.5567,38830606.66542816
598.0,242.1889545917511,8.83568761967552,90.34445418891124,108413345026.6935,21558726.438091278
600.0,242.32302236557007,8.840578763333689,90.39446588275756,108473359059.30907,60929391.199417114
602.0,242.73340511322021,8.85555060120653,90.547552159576,108657062591.49117,75444176.25945663
604.0,242.99717354774475,8.865173564794272,90.6459464702891,108775135764.3469,101752564.3685646
606.0,243.64264178276062,8.888721937190681,90.88672737413786,109064072848.96542,103476929.49980927
608.0,243.92181873321533,8.89890704381121,90.99086956862178,109189043482.34613,66864347.11735535
610.0,244.24012565612793,8.91051971435094,91.10960853119572,109331530237.43484,53184796.41500473
612.0,244.39706540107727,8.916245287442502,91.16815222333847,109401782668.00615,65034163.57752609
614.0,244.82125544548035,8.931720851677213,91.32638907645412,109591666891.74495,20732617.117149353
