Time (min),Mean Intensity (A.U.),Protein Concentration (nanograms per microliter),Protein Concentration (nM),Number of Protein Molecules,Rate of Change of Number of Protein Molecules (PM per min)
304.0,77.3353841304779,2.821397438526239,30.600839897247713,36721007876.69726,139029679.04823685
306.0,77.77671265602112,2.8374982594572553,30.775469191510364,36930563029.81243,124180916.38152885
308.0,78.38149690628052,2.8595623734941626,31.014776285186148,37217731542.22337,108462944.04557228
310.0,78.69041562080383,2.870832537593928,31.13701233832894,37364414805.99472,71768128.04414177
312.0,78.98607897758484,2.881619111513062,31.25400337866662,37504804054.39994,110903931.13705063
314.0,79.6246817111969,2.904917012430048,31.506692108785767,37808030530.54292,116644331.94405556
316.0,79.96870279312134,2.9174678028638685,31.642817818480143,37971381382.17616,96385876.82489967
318.0,80.43664622306824,2.9345396052409005,31.82797836486878,38193574037.84252,104545217.49974442
320.0,80.84940242767334,2.949598033042123,31.991301876812624,38389562252.17514,112128981.29768372
322.0,81.38123226165771,2.9690005788263885,32.201741635861055,38642089963.03326,93270991.86175919
324.0,81.63512682914734,2.9782633178743043,32.302205183018486,38762646219.62218,93072114.01773453
326.0,82.16528129577637,2.9976047418678387,32.511982015920154,39014378419.104195,79398957.99472618
328.0,82.30399179458618,3.0026652642980163,32.56686837633424,39080242051.60108,57606197.24293518
330.0,82.6505618095398,3.0153090464871677,32.7040026733966,39244803208.075935,128857757.98820114
332.0,83.38950276374817,3.04226754858639,32.99639423629489,39595673083.55389,146876707.63985252
334.0,83.88786625862122,3.060449154635149,33.19359169886279,39832310038.635345,123088460.88422966
336.0,84.42641258239746,3.0800967355648106,33.40668910590901,40088026927.090805,92779783.11535835
338.0,84.66945266723633,3.088963474645936,33.50285764258065,40203429171.09678,52871138.51300621
340.0,84.8718044757843,3.0963457988011407,33.582926234285694,40299511481.14283,99726611.39603043
342.0,85.50955986976624,3.119612786548316,33.835279680567425,40602335616.6809,101453766.55607986
344.0,85.72646141052246,3.127525923056043,33.92110545613929,40705326547.36715,72038157.00527382
346.0,86.11641669273376,3.1417525134679365,34.075406870585,40890488244.701996,96680811.5072155
348.0,86.54091048240662,3.157239159125927,34.243374827830024,41092049793.39601,74056426.08359718
350.0,86.74027562141418,3.164512521750962,34.322261624197,41186713949.036385,72354770.98579979
352.0,87.15043449401855,3.1794761920755623,34.484557397782666,41381468877.33921,116803530.44592857
354.0,87.72424054145813,3.2004101401080107,34.71160672568341,41653928070.8201,95562686.13592339
356.0,87.95546436309814,3.208845790948003,34.80309968490242,41763719621.882904,81724869.33355522
358.0,88.4126992225647,3.225526916616524,34.98402295679527,41980827548.15432,93676615.49355507
360.0,88.74460577964783,3.2376357374430227,35.115355069880934,42138426083.857124,113074294.92632103
362.0,89.36524868011475,3.260278416590546,35.36093727321634,42433124727.859604,122318194.85276794
364.0,89.77502679824829,3.27522819599444,35.52308238605684,42627698863.268196,101927711.10939026
366.0,90.22389817237854,3.291604199804832,35.700696310247636,42840835572.297165,91209137.77136803
368.0,90.54338192939758,3.303259804336174,35.82711284529472,42992535414.35367,135013348.48809242
370.0,91.36126446723938,3.3330983022401726,36.150740805207946,43380888966.249535,142745952.27205276
372.0,91.7458884716034,3.347130393667784,36.30293268620156,43563519223.44188,99611677.15316772
374.0,92.20040345191956,3.363712291018579,36.48277972905183,43779335674.862206,113508390.325737
376.0,92.7020947933197,3.382015305627894,36.68129398728736,44017552784.74483,139740312.85863876
378.0,93.37759017944336,3.4066591471704677,36.94858077191398,44338296926.29676,149455864.87997627
380.0,93.96112632751465,3.427948074767673,37.17948020355395,44615376244.26473,117672089.17019463
382.0,94.36887192726135,3.4428237025754407,37.340821069147964,44808985282.97754,76205053.97074509
384.0,94.6030855178833,3.451368428021349,37.433497050123094,44920196460.14771,124861125.58935547
386.0,95.42071485519409,3.4811976885065694,37.757024821112466,45308429785.33496,158025782.02889633
388.0,95.93431091308594,3.4999350183648965,37.96024965688609,45552299588.2633,117938693.5946598
390.0,96.41424250602722,3.517444180337995,38.15015379976134,45780184559.7136,113117144.08753204
392.0,96.88722133636475,3.534699687314465,38.33730680384453,46004768164.61343,87575081.72941399
394.0,97.15198397636414,3.5443589221228344,38.442070738859385,46130484886.631256,109025134.09734344
396.0,97.80566024780273,3.568206745193715,38.700723917502344,46440868701.0028,126587233.57704163
398.0,98.2183678150177,3.5832633985755122,38.864028184116194,46636833820.93942,77870624.07478714
400.0,98.46165037155151,3.5921389836593662,38.96029266441829,46752351197.30195,76454365.90016556
402.0,98.86242723464966,3.6067603736954967,39.118876070450085,46942651284.540085,110026145.97516441
404.0,99.38852190971375,3.6259536858557335,39.32704648433551,47192455781.20261,122433581.92692566
406.0,99.89382028579712,3.6443882945410384,39.526988010206495,47432385612.24779,209100567.0996971
