Time (min),Mean Intensity (A.U.),Protein Concentration (nanograms per microliter),Protein Concentration (nM),Number of Protein Molecules,Rate of Change of Number of Protein Molecules (PM per min)
494.0,220.07228112220764,8.028813423894558,102.6702483873984,123204298064.87813,122297928.118927
496.0,220.3989143371582,8.040729859383443,102.82263247293406,123387158967.52087,-22523507.698215485
498.0,219.91135168075562,8.022942296221224,102.59517002840443,123114204034.08527,413309287.7006912
500.0,223.3519904613495,8.148465813710757,104.20033009860302,125040396118.32364,109035898.10567856
502.0,220.69040822982788,8.051364320327437,102.95862302209,123550347626.50798,456019752.8286476
504.0,226.61023092269897,8.267334962614758,105.72039594136521,126864475129.63823,213444978.203125
506.0,222.21546292304993,8.107002311312385,103.67010628276708,124404127539.32048,-610303446.4136429
508.0,222.24964046478271,8.108249197582936,103.68605111998639,124423261343.98366,66063220.92992401
510.0,222.6874816417694,8.124222790901452,103.89031701920018,124668380423.04018,154354335.33926392
512.0,223.35249519348145,8.14848422766137,104.2005655711173,125040678685.34071,156916158.3914528
514.0,223.8086404800415,8.16512560285549,104.41337088050497,125296045056.60599,92379193.10585785
516.0,224.01254034042358,8.17256440399763,104.50849621480347,125410195457.76414,118706844.36254883
518.0,224.65679550170898,8.196068520285994,104.80906036171345,125770872434.05618,180936590.5568428
520.0,225.3053240776062,8.219728541936114,105.1116181833263,126133941819.99152,140896430.45702362
522.0,225.66349411010742,8.232795523158458,105.27871512990356,126334458155.88428,151824546.33723068
524.0,226.3901035785675,8.259304140348018,105.61770000445034,126741240005.34044,147191221.4125824
526.0,226.71516871452332,8.271163368206672,105.76935253461215,126923223041.5346,105025635.45590591
528.0,227.14050698280334,8.286680822656859,105.96778545597004,127161342547.16406,171071537.9774933
530.0,227.93746709823608,8.315756015772806,106.33959099453716,127607509193.44458,144187995.84475708
532.0,228.17072367668152,8.324265826907059,106.4484121087859,127738094530.54309,103881819.65370941
534.0,228.67969799041748,8.342834543429205,106.6858637267162,128023036472.05942,93697727.95642853
536.0,228.84018969535828,8.3486897013277,106.76073786864066,128112885442.3688,101303045.25003815
538.0,229.40350365638733,8.369240870557714,107.02354054421627,128428248653.05957,92429413.15318298
540.0,229.50059366226196,8.372782968356297,107.06883591248462,128482603094.98154,72662135.14881134
542.0,229.9226713180542,8.38818146711984,107.26574766137904,128718897193.65482,150675091.20745468
544.0,230.57716035842896,8.41205894213104,107.57108621650946,129085303459.81136,191970685.75286102
546.0,231.2942931652069,8.438221825872752,107.90564994722189,129486779936.66626,167756981.48503113
548.0,231.775776386261,8.455787595304805,108.13027615479294,129756331385.75148,111061617.98151016
550.0,232.0878233909607,8.467171887626598,108.27585534049356,129931026408.5923,123288047.21814728
552.0,232.65666389465332,8.487924679613002,108.54123631218673,130249483574.62407,133550021.69979095
554.0,233.0420322418213,8.501983926616344,108.72102207949288,130465226495.39146,72832616.35933304
556.0,233.17704963684082,8.506909714944001,108.78401170005114,130540814040.0614,44110486.59354782
558.0,233.35719966888428,8.513482060121728,108.8680570348047,130641668441.76566,110648178.52210617
560.0,233.96762585639954,8.535752006812096,109.15283896179153,130983406754.14983,155485370.89022827
562.0,234.46813559532166,8.554011913467114,109.3863416044388,131263609925.32657,149086502.64057922
564.0,235.03284215927124,8.574613888500409,109.64979397059346,131579752764.71214,132368699.36390686
566.0,235.4139039516449,8.588516021101306,109.82757060231845,131793084722.7822,68898634.79142761
568.0,235.52511978149414,8.592573465969373,109.87945608656486,131855347303.87785,116395320.69576645
570.0,236.24554324150085,8.61885640136267,110.21555500463771,132258666005.56526,105869966.25825882
572.0,236.281555891037,8.620170237174026,110.2323559740924,132278827168.91089,91912396.93172073
574.0,236.90225315093994,8.642814899496205,110.5219296610768,132626315593.29214,137154753.29627228
576.0,237.2615203857422,8.655921909533255,110.68953848507999,132827446182.09598,78054466.84857559
578.0,237.45994877815247,8.663161097188066,110.78211121723868,132938533460.68645,104275504.78220749
580.0,238.00656414031982,8.683103057779817,111.03712350102069,133244548201.22481,108886706.19098282
582.0,238.23793935775757,8.691544231935183,111.14506690454198,133374080285.45038,83832475.16427612
584.0,238.60554337501526,8.704955389639306,111.31656508490158,133579878101.88191,78910176.41247559
